pairID	nwk1	nwk2	class1	class2	class_pair	sum_overlap	TreeDistance	NyeSimilarity	MatchingSplitDistance	KendallColijn	MASTSize	year	year2	order	rank	sum_loci	morph_chars	rank_numeric	loci_diff	exact_prop	prop_overlap	class.pair2
pairID1396	HaddadShin2018Cerambycidae.nwk	Jin2022Cerambycinae.nwk	O	O	OO	10	0	7	0	9	5	2018	2022	Coleoptera	family	873	0	3	171	1	0.242857142857143	AHE.AHE
pairID1397	HaddadShin2018Cerambycidae.nwk	LinardVogler2018.nwk	O	M	MO	27	0.44389767398836	15.421411594941	62	32.4191301548947	16	2018	2018	Coleoptera	infraorder	538	0	5	506	0.666666666666667	0.00324149108589951	NA
pairID1398	Hall2002Theopeina.nwk	KawaharaStorer2023Papilionoidea.nwk	P	O	NA	6	0	2	0	0	5	2002	2023	Lepidoptera	tribe	319	104	2	-319	1	0.031844316674038	NA
pairID1400	HamiltonStLaurent2019Bombycoidea.nwk	Heikkila2015Ditrysia.nwk	O	C	NA	22	0.28602896494896	14.4809523809524	25	12.7671453348037	16	2019	2015	Lepidoptera	superfamily	579	530	4	563	0.454545454545455	0.196691176470588	NA
pairID1401	HamiltonStLaurent2019Bombycoidea.nwk	Kawahara2009Sphingidae.nwk	O	G	GO	27	0.179241553685273	19.6789682539683	23	57.930993431841	15	2019	2009	Lepidoptera	superfamily	576	0	4	566	0.555555555555556	0.461206896551724	NA
pairID1402	HamiltonStLaurent2019Bombycoidea.nwk	Kawahara2019Lepidoptera.nwk	O	O	OO	18	0	15	0	0	18	2019	2019	Lepidoptera	superfamily	2669	0	4	-1527	0.333333333333333	0.376760563380282	AHE.TR
pairID1403	HamiltonStLaurent2019Bombycoidea.nwk	Regier2013Lepidoptera.nwk	O	G	GO	21	0.0908708076160888	16.6190476190476	7	4	18	2019	2013	Lepidoptera	superfamily	590	0	4	552	0.476190476190476	0.191071428571429	NA
pairID1404	HamiltonStLaurent2019Bombycoidea.nwk	RegierCook2008Bombycoidea.nwk	O	G	GO	30	0.114353625653573	24.7777777777778	18	9.79795897113271	25	2019	2008	Lepidoptera	superfamily	576	0	4	566	0.5	0.743055555555556	NA
pairID1406	HamiltonStLaurent2019Bombycoidea.nwk	Zwick2011Bombycoidea.nwk	O	G	GO	31	0.112341150307775	26.1	17	9.69535971483266	24	2019	2011	Lepidoptera	superfamily	596	0	4	546	0.516129032258065	0.76978417266187	NA
pairID1407	HanWang2016Acridoidea.nwk	LiuQiu2016Orthoptera.nwk	M	M	MM	6	0	3	0	0	6	2016	2016	Polyneoptera	family	28	0	3	-2	1	0.739130434782609	NA
pairID1408	HanWang2016Acridoidea.nwk	SongMarinoPerez2018Acrididae.nwk	M	M	MM	8	0.212673272368728	4.4	3	9.38083151964686	4	2016	2018	Polyneoptera	family	53	0	3	-27	1	0.120567375886525	NA
pairID1410	HardyOtto2014Heliconiini.nwk	KawaharaStorer2023Papilionoidea.nwk	G	O	GO	33	0.22867168939568	23.2838406803924	44	21.9317121994613	19	2014	2023	Lepidoptera	tribe	331	0	2	-307	0.96969696969697	0.0283018867924528	NA
pairID1411	HardyOtto2014Heliconiini.nwk	Penz1999Heliconiinae.nwk	G	P	GP	14	0.13602476044487	9.82222222222222	9	6.16441400296898	12	2014	1999	Lepidoptera	tribe	12	146	2	12	0.928571428571429	0.9	NA
pairID1412	HarimalalaMiarinjara2018Siphonaptera.nwk	ZhuHastriter2015Siphonaptera.nwk	B	G	NA	11	0.435032206230799	5.65	12	14.5258390463339	4	2018	2015	Other	order	10	0	6	-8	0.909090909090909	0.0963302752293578	NA
pairID1413	HarimalalaMiarinjara2018Siphonaptera.nwk	ZuritaMatthee2025Ceratophyllomorpha.nwk	B	G	NA	10	0.219634777435011	5.58333333333333	5	5.56776436283002	8	2018	2025	Other	superfamily	8	0	4	-6	0.8	0.132911392405063	NA
pairID1414	Haring2011Raphidiidae.nwk	Vasilikopoulos2020Neuropterida.nwk	G	O	GO	13	0.356828687109012	7.25714285714286	13	7	10	2011	2020	Other	order	3637	0	6	-3633	0.769230769230769	0.277777777777778	NA
pairID1415	HaringAspock2004Neuropterida.nwk	Vasilikopoulos2020Neuropterida.nwk	B	O	NA	16	0.400756704342332	8.86919191919192	25	18.8944436276912	9	2004	2020	Other	superorder	3636	0	7	-3634	0.4375	0.256880733944954	NA
pairID1416	HaruyamaMochizuki2008Chrysopidae.nwk	Vasilikopoulos2020Neuropterida.nwk	G	O	GO	11	0	2	0	0	5	2008	2020	Other	subfamily	3638	0	3	-3632	0.727272727272727	0.509433962264151	NA
pairID1417	HaruyamaMochizuki2008Chrysopidae.nwk	Winterton2019Chrysopidae.nwk	G	O	GO	15	0	2	0	0	5	2008	2019	Other	family	375	0	3	-369	0.933333333333333	0.52258064516129	NA
pairID1418	Haseyama2015Muscidae.nwk	HaseyamaBoiarski2024Cyrtoneurininae.nwk	G	G	GG	41	0.351519031763165	25.8851725128601	95	33.5857112474933	27	2015	2024	Diptera	family	7	0	3	1	0.853658536585366	0.747252747252747	NA
pairID1419	Haseyama2015Muscidae.nwk	KuttyPape2010Calyptratae.nwk	G	G	GG	22	0.34155098309217	12.8416666666667	29	11.0905365064094	14	2015	2010	Diptera	family	13	0	3	-5	0.590909090909091	0.230508474576271	NA
pairID1420	Haseyama2015Muscidae.nwk	LiCai2023Muscidae.nwk	G	M	GM	21	0.255241393311599	14.0777777777778	21	8.77496438739212	15	2015	2023	Diptera	family	17	0	3	-9	0.285714285714286	0.653846153846154	NA
pairID1421	Haseyama2015Muscidae.nwk	NarayananKutty2019.nwk	G	O	GO	12	0.120539236313517	8.22222222222222	5	3	11	2015	2019	Diptera	family	1460	0	3	-1452	0.583333333333333	0.673267326732673	NA
pairID1422	Haseyama2015Muscidae.nwk	Nihei2007Muscini.nwk	G	P	GP	13	0.508405348215429	4.33571428571429	15	14.0712472794703	5	2015	2007	Diptera	family	4	112	3	4	0.615384615384615	0.5	NA
pairID1423	HaseyamaBoiarski2024Cyrtoneurininae.nwk	KuttyPape2010Calyptratae.nwk	G	G	GG	17	0.378195100773361	9.65	25	11.8743420870379	10	2024	2010	Diptera	family	12	0	3	-6	0.764705882352941	0.204225352112676	NA
pairID1424	HaseyamaBoiarski2024Cyrtoneurininae.nwk	LiCai2023Muscidae.nwk	G	M	GM	12	0.246630014857375	6.95	9	3.60555127546399	9	2024	2023	Diptera	family	16	0	3	-10	0.583333333333333	0.623655913978495	NA
pairID1425	HaseyamaBoiarski2024Cyrtoneurininae.nwk	NarayananKutty2019.nwk	G	O	GO	9	0	6	0	0	9	2024	2019	Diptera	family	1459	0	3	-1453	0.888888888888889	0.644444444444444	NA
pairID1426	HaseyamaBoiarski2024Cyrtoneurininae.nwk	Nihei2007Muscini.nwk	G	P	GP	11	0.575882847502178	2.96666666666667	9	7	3	2024	2007	Diptera	family	3	112	3	3	0.909090909090909	0.471544715447154	NA
pairID1427	HaseyamaBoiarski2024Cyrtoneurininae.nwk	Savage2004Azeliini.nwk	G	P	GP	7	0.771985826167811	1.9	7	8.36660026534076	3	2024	2004	Diptera	tribe	3	66	2	3	0.857142857142857	0.716049382716049	NA
pairID1428	HawlitschekHendrich2012Hygrobiidae.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	12	0	9	0	0	12	2012	2007	Coleoptera	superfamily	8	0	4	2	0.833333333333333	0.0120886501007388	NA
pairID1429	HawlitschekHendrich2012Hygrobiidae.nwk	LinardVogler2018.nwk	G	M	GM	16	0.192602748236546	11.0969696969697	15	9.21954445729289	10	2012	2018	Coleoptera	superfamily	21	0	4	-11	0.8125	0.00171788509257492	NA
pairID1430	HayashiKobayashi2024Dryopoidea.nwk	Kundrata2016Elateriformia.nwk	O	G	GO	13	0.335552568000111	7.54761904761905	11	9.74679434480896	6	2024	2016	Coleoptera	superfamily	295	0	4	287	0.461538461538462	0.147766323024055	NA
pairID1431	HayashiSota2014Donaciinae.nwk	KirschOkamura2025Chrysomelidae.nwk	G	O	GO	8	0	5	0	4.35889894354067	4	2014	2025	Coleoptera	subfamily	537	0	3	-533	0.875	0.47244094488189	NA
pairID1432	HayashiSota2014Donaciinae.nwk	KolschPedersen2008Donaciinae.nwk	G	G	GG	28	0.238520057940528	19.2304347826087	36	21.6333076527839	12	2014	2008	Coleoptera	subfamily	4	0	3	0	1	0.779220779220779	NA
pairID1433	HayashiSota2014Donaciinae.nwk	LinardVogler2018.nwk	G	M	GM	50	0.341551337702494	31.2794986132174	106	51.0783711564885	15	2014	2018	Coleoptera	subfamily	18	0	3	-14	1	0.0057235524182009	NA
pairID1434	HayashiSota2014Donaciinae.nwk	ReisKirsch2020Donaciinae.nwk	G	M	GM	16	0.0966909719644795	12.3333333333333	8	9.69535971483266	8	2014	2020	Coleoptera	subfamily	15	0	3	-11	1	0.857142857142857	NA
pairID1435	HebsgaardAndersen2004Nepomorpha.nwk	Johnson2018Paraneoptera.nwk	C	O	NA	10	0.310360762439816	5.33333333333333	9	6.48074069840786	7	2004	2018	Condylognatha	clade	2397	65	NA	-2393	0.7	0.195979899497487	NA
pairID1438	Hedtke2013Anthophila.nwk	Michez2009Melittidae.nwk	G	C	CG	12	0.18791878973695	7.85714285714286	8	7.28010988928052	9	2013	2009	Hymenoptera	superfamily	25	68	4	15	0.916666666666667	0.908641975308642	NA
pairID1439	Hedtke2013Anthophila.nwk	Packer2008Xeromelissinae.nwk	G	P	GP	11	0.342950082560232	5.16190476190476	9	5.65685424949238	7	2013	2008	Hymenoptera	family	20	248	3	20	1	0.897560975609756	NA
pairID1441	Hedtke2013Anthophila.nwk	Ramos2022Andreninae.nwk	G	G	GG	15	0.308924854788795	8.53181818181818	12	17.0880074906351	8	2013	2022	Hymenoptera	superfamily	29	0	4	11	0.933333333333333	0.819599109131403	NA
pairID1444	Hedtke2013Anthophila.nwk	SchaeferRenner2008Ctenoplectrini.nwk	G	G	GG	9	0.627824515342578	2.15	7	7.07106781186548	3	2013	2008	Hymenoptera	family	24	0	3	16	0.555555555555556	0.938775510204082	NA
pairID1445	Heikkila2014Gelechioidea.nwk	Heikkila2015Ditrysia.nwk	C	C	NA	55	0.33474070751361	39.584206308123	117	78.7273777030583	31	2014	2015	Lepidoptera	suborder	16	783	5	0	0.927272727272727	0.231968810916179	NA
pairID1447	Heikkila2014Gelechioidea.nwk	Karsholt2013Gelechiidae.nwk	C	G	CG	13	0.47122612050741	6.33333333333333	16	12.328828005938	7	2014	2013	Lepidoptera	superfamily	16	253	4	0	1	0.739130434782609	NA
pairID1448	Heikkila2014Gelechioidea.nwk	Kim2016Oecophoridae.nwk	C	G	CG	50	0.240471163845151	39.4052003552004	68	54.3231074221643	34	2014	2016	Lepidoptera	suborder	16	253	5	0	0.84	0.772727272727273	NA
pairID1449	Heikkila2014Gelechioidea.nwk	Regier2013Lepidoptera.nwk	C	G	CG	26	0.296798795887162	17.9100877192982	32	55.9910707166777	18	2014	2013	Lepidoptera	superfamily	27	253	4	-11	0.384615384615385	0.208041958041958	NA
pairID1450	Heikkila2014Gelechioidea.nwk	SohnRegier2016Gelechioidea.nwk	C	G	CG	30	0.286480255988717	20.7596553773024	45	46.4112055434892	13	2014	2016	Lepidoptera	superfamily	27	253	4	-11	0.366666666666667	0.691860465116279	NA
pairID1451	Heikkila2014Gelechioidea.nwk	WangLi2020Gelechioidea.nwk	C	G	CG	103	0.203526010954489	86.5642079924912	165	148.942942095287	61	2014	2020	Lepidoptera	superfamily	16	253	4	0	0.922330097087379	0.597989949748744	NA
pairID1453	Heikkila2015Ditrysia.nwk	Karsholt2013Gelechiidae.nwk	C	G	CG	11	0.488940704512521	5.06666666666667	12	10	7	2015	2013	Lepidoptera	superfamily	16	530	4	0	1	0.9140625	NA
pairID1454	Heikkila2015Ditrysia.nwk	Kawahara2009Sphingidae.nwk	C	G	CG	11	0.257505843173077	6.61904761904762	8	14.7986485869487	5	2015	2009	Lepidoptera	superfamily	13	530	4	3	0.545454545454545	0.777408637873754	NA
pairID1455	Heikkila2015Ditrysia.nwk	Kawahara2017Gracillariidae.nwk	C	G	CG	13	0.206236370617628	8.76666666666667	6	4.79583152331272	10	2015	2017	Lepidoptera	suborder	30	530	5	-14	0.461538461538462	0.821052631578947	NA
pairID1456	Heikkila2015Ditrysia.nwk	Kawahara2019Lepidoptera.nwk	C	O	NA	85	0.179089767673009	70.139918323383	144	138.607359111989	56	2015	2019	Lepidoptera	order	2106	530	6	-2090	0.247058823529412	0.742857142857143	NA
pairID1457	Heikkila2015Ditrysia.nwk	KawaharaStorer2023Papilionoidea.nwk	C	O	NA	37	0.136420983060955	30.146223316913	27	64.3506021727847	24	2015	2023	Lepidoptera	suborder	327	530	5	-311	0.459459459459459	0.17687074829932	NA
pairID1458	Heikkila2015Ditrysia.nwk	Keegan2019Amphipyrinae.nwk	C	G	CG	33	0.190704923095745	24.8072222222222	32	30.8220700148449	24	2015	2019	Lepidoptera	superfamily	15	530	4	1	0.909090909090909	0.793220338983051	NA
pairID1459	Heikkila2015Ditrysia.nwk	Keegan2021Noctuidae.nwk	C	G	CG	33	0.269165653057925	22.4857615564512	53	99.121138007995	10	2015	2021	Lepidoptera	superfamily	16	530	4	0	0.848484848484849	0.536697247706422	NA
pairID1460	Heikkila2015Ditrysia.nwk	Kim2016Oecophoridae.nwk	C	G	CG	24	0.477999607805878	13.622132034632	55	42.8835632847831	14	2015	2016	Lepidoptera	suborder	16	530	5	0	0.75	0.888045540796964	NA
pairID1461	Heikkila2015Ditrysia.nwk	Leger2020Crambidae.nwk	C	G	CG	22	0.374346405970816	13.2837301587302	33	17.5499287747842	16	2015	2020	Lepidoptera	superfamily	18	530	4	-2	0.727272727272727	0.860294117647059	NA
pairID1462	Heikkila2015Ditrysia.nwk	MayerDietz2021Lepidoptera.nwk	C	O	NA	76	0.190053236249813	61.4615011012379	126	61.367743970265	48	2015	2021	Lepidoptera	order	1843	530	6	-1827	0.315789473684211	0.78	NA
pairID1463	Heikkila2015Ditrysia.nwk	OunapNedumpally2025Geometridae.nwk	C	O	NA	10	0	7	0	0	10	2015	2025	Lepidoptera	family	656	530	3	-640	0.6	0.809688581314879	NA
pairID1464	Heikkila2015Ditrysia.nwk	Pinna2021Lepidoptera.nwk	C	G	CG	18	0.132430021022551	13.9666666666667	10	15.2315462117278	9	2015	2021	Lepidoptera	suborder	16	530	5	0	0.5	0.886363636363636	NA
pairID1465	Heikkila2015Ditrysia.nwk	Regier2008Saturniidae.nwk	C	G	CG	8	0.352766319646335	3.9	5	4.47213595499958	6	2015	2008	Lepidoptera	family	12	530	3	4	0.875	0.928571428571429	NA
pairID1466	Heikkila2015Ditrysia.nwk	Regier2012Tortricidae.nwk	C	G	CG	19	0.467665937318895	9.5452380952381	32	16.431676725155	11	2015	2012	Lepidoptera	suborder	13	530	5	3	0.315789473684211	0.910505836575875	NA
pairID1467	Heikkila2015Ditrysia.nwk	Regier2013Lepidoptera.nwk	C	G	CG	211	0.22368497989328	160.557155905742	518	458.345939220585	119	2015	2013	Lepidoptera	order	27	530	6	-11	0.345971563981043	0.546728971962617	NA
pairID1468	Heikkila2015Ditrysia.nwk	RegierCook2008Bombycoidea.nwk	C	G	CG	25	0.276715824726025	16.5286749482402	29	22.0680764907139	17	2015	2008	Lepidoptera	suborder	13	530	5	3	0.64	0.928571428571429	NA
pairID1469	Heikkila2015Ditrysia.nwk	Rota2011Choreutidae.nwk	C	G	CG	9	0	4	0	3.60555127546399	4	2015	2011	Lepidoptera	family	11	530	3	5	0.777777777777778	0.937875751503006	NA
pairID1470	Heikkila2015Ditrysia.nwk	Seifert2022Geometridae.nwk	C	G	CG	7	0	4	0	0	7	2015	2022	Lepidoptera	family	16	530	3	0	0.857142857142857	0.395604395604396	NA
pairID1471	Heikkila2015Ditrysia.nwk	SihvonenMutanen2011Geometridae.nwk	C	G	CG	14	0.081594331300417	10.4	3	7.68114574786861	12	2015	2011	Lepidoptera	suborder	16	530	5	0	0.857142857142857	0.771004942339374	NA
pairID1472	Heikkila2015Ditrysia.nwk	Sohn2013Yponomeutoidea.nwk	C	G	CG	52	0.302709877982825	34.7447316629259	88	48.6621002423858	28	2015	2013	Lepidoptera	parvorder	27	530	5	-11	0.384615384615385	0.835714285714286	NA
pairID1473	Heikkila2015Ditrysia.nwk	SohnRegier2016Gelechioidea.nwk	C	G	CG	21	0.466594046875457	11.9547619047619	35	35.9722114972099	9	2015	2016	Lepidoptera	superfamily	27	530	4	-11	0.285714285714286	0.889733840304182	NA
pairID1475	Heikkila2015Ditrysia.nwk	WahlbergWheat2008Lepidoptera.nwk	C	G	CG	14	0.121009687017475	9.5	4	4.69041575982343	11	2015	2008	Lepidoptera	superfamily	19	530	4	-3	0.714285714285714	0.90873786407767	NA
pairID1476	Heikkila2015Ditrysia.nwk	WangLi2020Gelechioidea.nwk	C	G	CG	53	0.338836155012651	37.8419239572688	119	82.6982466561414	21	2015	2020	Lepidoptera	suborder	16	530	5	0	0.886792452830189	0.785234899328859	NA
pairID1477	Heikkila2015Ditrysia.nwk	Wiemers2020Papilionoidea.nwk	C	G	CG	19	0.081090706410145	15.2222222222222	7	5	17	2015	2020	Lepidoptera	suborder	20	530	5	-4	0.789473684210526	0.496815286624204	NA
pairID1478	Heikkila2015Ditrysia.nwk	Zahiri2012Erebidae.nwk	C	G	CG	21	0.241552308101065	14.5606060606061	22	23.7486841740758	15	2015	2012	Lepidoptera	superfamily	16	530	4	0	0.904761904761905	0.73125	NA
pairID1479	Heikkila2015Ditrysia.nwk	Zahiri2013Nolidae.nwk	C	G	CG	17	0.238841291159431	11.6222222222222	14	10.2469507659596	11	2015	2013	Lepidoptera	superfamily	16	530	4	0	0.823529411764706	0.84629294755877	NA
pairID1480	Heikkila2015Ditrysia.nwk	Zaspel2014Arctiinae.nwk	C	G	CG	9	0	6	0	0	9	2015	2014	Lepidoptera	family	17	530	3	-1	0.888888888888889	0.861878453038674	NA
pairID1481	Heikkila2015Ditrysia.nwk	ZenkerWahlberg2017Arctiinae.nwk	C	G	CG	8	0	5	0	0	8	2015	2017	Lepidoptera	subfamily	16	530	3	0	0.75	0.661951909476662	NA
pairID1482	Heikkila2015Ditrysia.nwk	Zwick2008Bombycoidea.nwk	C	G	CG	17	0.312225927520336	11.0900765900766	20	22.7156333832011	8	2015	2008	Lepidoptera	superfamily	10	530	4	6	0.588235294117647	0.901734104046243	NA
pairID1483	Heikkila2015Ditrysia.nwk	Zwick2011Bombycoidea.nwk	C	G	CG	24	0.247563255352042	16.8004022121669	26	14.0712472794703	19	2015	2011	Lepidoptera	superfamily	33	530	4	-17	0.583333333333333	0.932270916334661	NA
pairID1484	HeikkilaKaila2010Lypusidae.nwk	Kaila1999Elachistidae.nwk	P	P	NA	7	0.489714670274654	1.33333333333333	2	2	4	2010	1999	Lepidoptera	superfamily	0	324	4	0	1	0.720812182741117	NA
pairID1486	HeikkilaKaila2010Lypusidae.nwk	Kim2016Oecophoridae.nwk	P	G	GP	33	0.601228796095537	11.2699556863172	70	40.5215991787096	10	2010	2016	Lepidoptera	superfamily	8	193	4	-8	0.909090909090909	0.747368421052632	NA
pairID1487	HeikkilaKaila2010Lypusidae.nwk	Regier2013Lepidoptera.nwk	P	G	GP	18	0.386738088049734	7.58333333333333	16	13.3790881602597	9	2010	2013	Lepidoptera	superfamily	19	193	4	-19	0.555555555555556	0.238655462184874	NA
pairID1488	HeikkilaKaila2010Lypusidae.nwk	SohnRegier2016Gelechioidea.nwk	P	G	GP	20	0.518974868686942	6.18181818181818	24	16.062378404209	8	2010	2016	Lepidoptera	superfamily	19	193	4	-19	0.5	0.724489795918367	NA
pairID1491	Heraty2004Gollumiellinae.nwk	Heraty2013Chalcidoidea.nwk	G	C	CG	21	0.0892046048962808	15.4761904761905	8	14.7648230602334	16	2004	2013	Hymenoptera	superfamily	4	233	4	0	0.571428571428571	0.195718654434251	NA
pairID1492	Heraty2004Gollumiellinae.nwk	MunroHeraty2011Chalcidoidea.nwk	G	G	GG	35	0.223524787572173	25.0201149425287	40	60.3489850784584	15	2004	2011	Hymenoptera	superfamily	4	0	4	0	0.771428571428571	0.130081300813008	NA
pairID1494	Heraty2004Gollumiellinae.nwk	Zhang2022Chalcidoidea.nwk	G	O	GO	25	0.273933741410105	16.292402042402	29	15.7480157480236	15	2004	2022	Hymenoptera	superfamily	1334	0	4	-1330	0.64	0.484848484848485	NA
pairID1495	Heraty2013Chalcidoidea.nwk	JanstaCruaud2018Torymidae.nwk	C	G	CG	19	0.276026655908267	12.5441558441558	21	34.2052627529741	11	2013	2018	Hymenoptera	superfamily	7	233	4	-3	0.421052631578947	0.764227642276423	NA
pairID1496	Heraty2013Chalcidoidea.nwk	LotfalizadehDelvare2007Eurytominae.nwk	C	P	NA	14	0.501599763418823	6.86111111111111	25	14.6969384566991	7	2013	2007	Hymenoptera	superfamily	2	383	4	2	0.5	0.742105263157895	NA
pairID1500	Heraty2013Chalcidoidea.nwk	Rasplus2020Eulophidae.nwk	C	O	NA	28	0.221756907405087	20.465744400527	34	30.8706980808663	15	2013	2020	Hymenoptera	superfamily	881	233	4	-877	0.25	0.787709497206704	NA
pairID1502	Heraty2013Chalcidoidea.nwk	Zhang2022Chalcidoidea.nwk	C	O	NA	28	0.201636757771116	19.6420745920746	30	22.2710574513201	17	2013	2022	Hymenoptera	superfamily	1334	233	4	-1330	0.642857142857143	0.810344827586207	NA
pairID1503	Heraty2013Chalcidoidea.nwk	ZhangDelvare2025Eurytomidae.nwk	C	O	NA	16	0.566267672102321	7.16428571428571	26	13.3416640641263	9	2013	2025	Hymenoptera	family	964	233	3	-960	0.5	0.75	NA
pairID1504	Hereward2016Miridae.nwk	KimJung2019Mirinae.nwk	M	C	NA	7	0	4	0	0	7	2016	2019	Condylognatha	subfamily	19	85	3	11	0.857142857142857	0.100917431192661	NA
pairID1505	HermesMelo2014Eumeninae.nwk	PiekarskiCarpenter2018Vespidae.nwk	P	O	NA	8	0.303975896680236	3.66666666666667	4	2	6	2014	2018	Hymenoptera	subfamily	235	134	3	-235	0.5	0.371428571428571	NA
pairID1506	Hines2006Pyrobombus.nwk	Hines2008Bombus.nwk	G	G	GG	74	0.0748709989359484	65.4388471177945	49	56.6921511322335	65	2006	2008	Hymenoptera	subgenus	9	0	1	-1	1	0.330357142857143	NA
pairID1507	Hines2008Bombus.nwk	RasmussenCameron2007Meliponini.nwk	G	G	GG	7	0	3	0	0	6	2008	2007	Hymenoptera	subfamily	9	0	3	1	1	0.797153024911032	NA
pairID1508	HinesHunt2007Vespidae.nwk	PiekarskiCarpenter2018Vespidae.nwk	G	O	GO	21	0.0446875099762778	17.2	4	2.64575131106459	20	2007	2018	Hymenoptera	family	239	0	3	-231	0.285714285714286	0.202898550724638	NA
pairID1513	HohnaLower2021Lampyridae.nwk	LinardVogler2018.nwk	O	M	MO	30	0.424130496590749	15.8827838827839	58	27.7848879788996	15	2021	2018	Coleoptera	family	452	0	3	420	0.866666666666667	0.00590026646364675	NA
pairID1514	HohnaLower2021Lampyridae.nwk	MartinBranham2017Lampyridae.nwk	O	C	NA	30	0.243434421302488	21.2246296296296	42	69.8927750200262	19	2021	2017	Coleoptera	family	439	410	3	433	0.733333333333333	0.558558558558559	NA
pairID1515	HohnaLower2021Lampyridae.nwk	MartinStangerHall2019Lampyridae.nwk	O	O	OO	44	0.102787724717854	37.0233516483516	28	11.2694276695846	38	2021	2019	Coleoptera	family	872	0	3	0	1	0.939393939393939	AHE.AHE
pairID1516	HohnaLower2021Lampyridae.nwk	StangerHallLloyd2007Lampyridae.nwk	O	G	GO	19	0.319585780152198	12.3676470588235	24	15.6843871413581	13	2021	2007	Coleoptera	family	439	0	3	433	0.631578947368421	0.601941747572815	NA
pairID1518	Homziak2019Erebinae.nwk	Zahiri2012Erebidae.nwk	O	G	GO	41	0.394758218045219	26.3277639027639	86	41.0121933088198	24	2019	2012	Lepidoptera	subfamily	666	0	3	650	0.24390243902439	0.29296875	NA
pairID1519	Hornok2021Cimicidae.nwk	Jung2010Anthocoridae.nwk	G	G	GG	8	0.623090394238801	2.86666666666667	8	5.3851648071345	5	2021	2010	Condylognatha	superfamily	7	0	4	1	0.875	0.608695652173913	NA
pairID1520	Hornok2021Cimicidae.nwk	JungLee2012Cimicoidea.nwk	G	G	GG	8	0.603227257295797	2.4	7	6	4	2021	2012	Condylognatha	superfamily	7	0	4	1	0.875	0.56	NA
pairID1521	Hornok2021Cimicidae.nwk	Kim2022Nabidae.nwk	G	G	GG	8	0.204107761717123	4.2	4	5.29150262212918	4	2021	2022	Condylognatha	superfamily	8	0	4	0	0.75	0.488372093023256	NA
pairID1522	Hornschemeyer2009Archostemata.nwk	LiLiu2019Cupedidae.nwk	P	P	NA	9	0.327554382279271	3.83333333333333	6	5.47722557505166	6	2009	2019	Coleoptera	order	0	220	6	0	1	1	NA
pairID1523	Hornschemeyer2009Archostemata.nwk	LinardVogler2018.nwk	P	M	NA	6	0	2	0	0	5	2009	2018	Coleoptera	suborder	16	110	5	-16	0.833333333333333	0.00380698581897782	NA
pairID1524	HouQilemoge2019Dolichopodidae.nwk	QilemogeLin2020Dolichopodidae.nwk	M	M	MM	12	0.0808202074182903	8.33333333333333	2	1.4142135623731	11	2019	2020	Diptera	suborder	26	0	5	0	1	0.875	NA
pairID1525	HouQilemoge2019Dolichopodidae.nwk	QilemogeZhang2018Dolichopodidae.nwk	M	M	MM	12	0.0879993189782198	8.5	2	2	11	2019	2018	Diptera	suborder	26	0	5	0	1	0.933333333333333	NA
pairID1526	HouQilemoge2019Dolichopodidae.nwk	QilemogeZhang2019Dolichopodidae.nwk	M	M	MM	12	0.16881952639651	7.83333333333333	4	3.16227766016838	10	2019	2019	Diptera	suborder	28	0	5	-2	1	0.875	NA
pairID1527	HuGao2019Dicerapanorpa.nwk	WangHua2021Panorpidae.nwk	G	P	GP	7	0.732492366804475	1.95	8	6	4	2019	2021	Other	family	4	182	3	4	1	0.100591715976331	NA
pairID1528	HuToda2001Drosophilinae.nwk	SultanaHu2006Colocasiomyia.nwk	P	P	NA	12	0.323528197114677	6.21428571428571	9	8.42614977317636	8	2001	2006	Diptera	subfamily	0	130	3	0	0.833333333333333	0.678571428571429	NA
